URL,Label
paypal.cgi.bin.get-into.herf.secure.dispatch35463256rzr321654641dsf6543218747841hjk41231.propiedadesallende.cl/get-into/get-into/c5b40493765454a2a8f81410db15a629/wbsccr.htm?cmd=_Processing&amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af436574ef117fe2e51abf4443a5dd0eac768774ef117fe2e51abf4443a5dd0eac7687,bad
83271paypal1081.teas111.com/LiiP8iwnZW.php?WuDo5gY9pONmFa7YAqRMINRRtCewP4usJ7hDCNJXGhv5AFjlT6zwzI10M1HhmQc3Q5H2GoUe85Saya2bNdeuT9997WvMdPSefIRR,bad
paypal.com.cgi-bin.login1589114111g859f.sonreir.cl/paypal/2/2c9ef6b6de2f15804ee1ba5217a399df/webscr.html?cmd=5885d80a13c0db1f22d2300ef60a67593b79a4d03747447e6b625328d36121a1e16103c2cf580f5d0f83abb5d22a2c44e16103c2cf580f5d0f83abb5d22a2c44,bad
paypal.com.cgi-bin.login1589114111g859f.sonreir.cl/paypal/2/be9483d24fb9d36353b82bf3e9868181/webscr.html?cmd=5885d80a13c0db1f22d2300ef60a67593b79a4d03747447e6b625328d36121a1a8a7d3e45cc7930ff7e377995e62f771a8a7d3e45cc7930ff7e377995e62f771,bad
paypal.com.cgi-bin.login1589114111g859f.sonreir.cl/paypal/2/update/webscr.html?cmd=5885d80a13c0db1f22d2300ef60a67593b79a4d03747447e6b625328d36121a15c5b4f769ef39c03a85843d086d33e6d5c5b4f769ef39c03a85843d086d33e6d,bad
www.scahufcn5486.hut4.ru/Simplesmente/index.html,bad
salaryof.com/cgi-bin.webscr.cmd.login-submit.dispatch.5885d80a13c0db1.8e2636.63d3fae.8db2b24f7b84f1819343fd6c338b1d9d60.6/us/webscr.htm?cmd=_login-run&amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcd8,bad
israeltenniscenters.com/LTD-US/en/.www2.paypalcom/us/cgi-bin/1/webscr/cmd=_login-submit.php,bad
paypal.com.cgi-bin.login1589114111g859f.sonreir.cl/paypal/2/,bad
paypal.com.cgi-bin.login1589114111g859f.sonreir.cl/paypal/2/update/,bad
paypal.com.cgi-bin.login1589114111g859f.sonreir.cl/paypal/2/be9483d24fb9d36353b82bf3e9868181/,bad
paypal.com.cgi-bin.login1589114111g859f.sonreir.cl/paypal/2/1.php,bad
paypal.com.cgi-bin.login1589114111g859f.sonreir.cl/paypal/2/cde4c901de000d2a9ebcde641e4f31d8/webscr.html?cmd=5885d80a13c0db1f22d2300ef60a67593b79a4d03747447e6b625328d36121a19c9dea0474e6d3e7f0bcdac2284bb0f89c9dea0474e6d3e7f0bcdac2284bb0f8,bad
www.panda-forumx.tk/login.asp?ref=us.battle.net/account/management/index.xml&amp;app=bam,bad
www.panda-forumx.tk/login.asp?ref=us.battle.net/account/Fmanagement/index.xml&amp;app=bam,bad
www.battle.com.2fwow.net/login/en/?3Fref=eu.battle.net/account/management/wow/dashboard.html?region=US&amp;accountName=EBALEKINA&amp;app=bam&amp;cr=true&amp;mailid=ZC3026-KgTiTL9pNSjB_3k2sxEIT26&amp;spam,bad
paypal.com.us.cgi.bin.webscr.cmd.login.member.verifed.aromasdosul.com/54855458214/856583930f908bce0f2e2b3ba40ed03d/,bad
paypal.com.us.cgi.bin.webscr.cmd.login.member.verifed.aromasdosul.com/54855458214/8e97c389aaebc654c70ac30c4cce79a1/,bad
www.horsetreats.com/.service.e.paypal.com/us/cgi-bin/webscr.htm?cmd=_login-run,bad
www.panda-forumx.tk/login.asp?ref=us.battle.net/account/Fmanagement/index.xml&app=bam,bad
www.torstash.com/old_aol.1.3/?Login=&Lis=10&LigertID=1993745&us=1,bad
shylands.com/old_aol.1.3/?Login=&Lis=10&LigertID=1993745&us=1,bad
praic.com/old_aol.1.3/?Login=&Lis=10&LigertID=1993745&us=1,bad
www.battle.com.2fwow.net/login/en/?3Fref=eu.battle.net/account/management/wow/dashboard.html?region=US&accountName=EBALEKINA&app=bam&cr=true&mailid=ZC3026-KgTiTL9pNSjB_3k2sxEIT26&spam,bad
www.driveways-som.com/old_aol.1.3/?Login=&Lis=10&LigertID=1993745&us=1,bad
www.panda-forumx.tk/login.asp?ref=us.battle.net/account/management/index.xml&app=bam,bad
sepakbolaonline.com/wp-content/themes/redcarpet-3.0.6/sec/ibank.ib.nab.com.au/,bad
www.waxholdings.us.ms/,bad
cadastre.orgfree.com/perfilbb.php,bad
cadastre.orgfree.com//PortalSeguro/BB/,bad
inetserv.visa.com.ar.php53-23.ord1-1.websitetestlink.com/visa.php,bad
www.physics2u.org/templates/beez/css/a1/index.html,bad
www.physics2u.org/templates/beez/css/a1/,bad
www.easymarketing.hu/wp-includes/images/paypal/paypal/us/error_login.html,bad
www.oasisbucaramanga.org/portal/templates/beez/css/e5/Atualizar_Dados.php?confirmando,bad
www.oasisbucaramanga.org/portal/templates/beez/css/e5/confirmando.html,bad
www.minnesotairish.com/v-web/northrock.htm,bad
pyuthansamachar.com/np/Paypal_Virefication/741f85e09681ab7d07cdbad92235ec1e/webscr.php,bad
passivemobilemoneymachine.com/Paypal_Virefication/ec36a303cacf405c4559c9d1cc4bb60a/,bad
passivemobilemoneymachine.com/Paypal_Virefication/4d884989290116285908cd3a044421a6/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5,bad
www.egitimogretimci.com//wp-admin/images/screenshots/index.htm,bad
popgoesthehome.com/wp-content/upgrade/jan.php,bad
sgipromis.com/phpFormGenerator/forms/form1.html,bad
www.rrp-mfg.com/bin/,bad
technicalsuport-admin.tk/,bad
pichincha.polnet-computer.com/internexo/jsp/loginbiometrico/loginBiometrico.jsp,bad
senyo.com/old_aol.1.3/?Login=&amp;amp;Lis=10&amp;amp;LigertID=1993745&amp;amp;us=1,bad
vendez1site.com/includes/install/1fa21b5beb49f1908ecd410b63cb756d/,bad
pichincha.polnet-computer.com/internexo.html/,bad
frankieandlola.com.au/plugins/xmlrpc/tesco.php,bad
hrpp.org.ws/form/TAMCOMEMAIL/,bad
promocaomembertamfidelidade.tk/,bad
member.paypal.com.cgi.bin.webscr.cmd.flow.session.lohzumu98pjkwkwudgtj3ie6btlub.online775885d80a13c0db1f8e263663d3faee8d43b1bb6ca3ufquez.befemelle.com/4064a728969477a1453f3a293537d15c/,bad
thedoorfellowship.com/joomla.php,bad
affiliatemoneymakingsoftware.com/uploads/Trulia/index.htm,bad
paypal.com.uscgi-bin.webscr.cmd.login-submit.dispatch.97c8e6d0d14f43b296fdbdb6189c802954b1267956048.suenacristo.com/1df7b1f86929fcc7b85786b7083577ad/,bad
steveathighlandscounty.com/upgrade/uploads/login/Trulia/index.htm,bad
'beforenanny911.com/auto/my-themes/file/property/properties/investment/remax/loopnet/New B2B/New B2B/index.htm',bad
www.auraform.com.au/news/ramax/remax/index.htm,bad
quesadaman.net/remax.net/remax/index.htm,bad
bit.ly/Oceask,bad
sudiharuman.com/components/com_ninjaxplorer/Remax.net/subscrible/subscriber/index.php,bad
mgaseed.com//remax/index.htm,bad
aliciathurstonboudoir.com/images/Remixx/,bad
'www.edyshsdf32.hut4.ru/Redirecionamento.html?#\%20\%280.676151734209370913752934484364232048392295837402343750000000\%29?0.15614.1.12923.1.06764',bad
paypal.com.us.cgi.bin.webscr.cmd.login.member.verifed.aromasdosul.com/54855458214/1589dc6db2de7c49f2000d6e0859b354/info.html,bad
trofeosybolas.com/images/remax/remax/,bad
lafayetteprivateequity.com/wp-com/,bad
woodmillwonder.com/upgrade/login/Trulia/index.htm,bad
dura-build.com/wp-content/themes/twentyeleven/images/index.html,bad
cesven.com/wp-content/themes/twentyeleven/ohjhsg.php,bad
phdpu.edu.ua/public/Regions/?www.regions.com/personal.rf,bad
www.surreyimages.com/wp-content/w3tc/Chase.html,bad
analo.ns11-wistee.fr/.your-account.php,bad
dintok.com/dintok.php,bad
mobilemoneymakingmachines.com/auto/nav/You.Subscribe.toOne.Of-Our-Paid-Services/L=NuocSmKL8V2S2DKSYsaDdQE2JSQ.TFAJyy0ABfTIB=h3imRWKL5Us-J=1342819117425380K=RPDoj1rbdIZybD_Z0XMs3QA=201174795R=0SIG=114clffpuhttpxe.overview.mail.html,bad
mobilemoneymakingmachines.com/auto/nav/You.Subscribe.toOne.Of-Our-Paid-Services/,bad
dazzletechnologies.com/images/worldwide/paypalworldwide.INC/cgi-bin/webscrcmd=_login-run/webscrcmd=_account-run/updates-paypal/confirm-paypal,bad
johnmcnamee.co.uk/dhjhjshs/login.htm,bad
thodamyngheninhbinh.com/images/index_ha_207_3.html,bad
tinyurl.com/cepfn35,bad
cursojoomla.cia10.com/media/sercurity/uptade/ereur3.htm,bad
cursojoomla.cia10.com/123414445454,bad
www.suryaphone.com/installan/login.jsp.htm,bad
teknocin.net//mobil/northrock.htm,bad
excellent-rp.pl/images/imperial/agfsghjs.php,bad
chisomventures.com/dir10/Create/Wed/Processing.htm,bad
www.fcbrokers.com.au/paypai/update/your-account/paypai-login/service/Path=Ishcw32r4t86NZntgyR5359/,bad
www.fcbrokers.com.au/paypai/update/your-account/paypai-login/service/Restart.php,bad
www.capsoftnm.com/main/scap/d1e5500e9cc9019b59e33d222ac0a2ad/,bad
www.capsoftnm.com/main/scap/,bad
www.applecore.co.kr/php/https.htm,bad
www.pictfor.org.uk/wp-content/paylink/paypal-2012/paypal/index.htm,bad
paypal.com.us.cgi.bin.webscr.cmd.login.member.verifed.aromasdosul.com/54855458214/09ddea7cc4b1cf8155b723b85a8cbe30/,bad
energia-gyogyaszat.hu/wp-content/plugins/azigen/Onlinechas/chaseonlne/online/login.php,bad
spreadabundance.com/uploads/remax/index.htm,bad
docs.google.com/spreadsheet/viewform?formkey=dEZzblVwcDBVZWNMaWdCMUt4clprd2c6MQ,bad
mjc-wwl.com/old_aol.1.3/?Login=&amp;Lis=10&amp;LigertID=1993745&amp;us=1,bad
passivemobilemoneymachine.com/Paypal_Virefication/8ae53931c14e905bb8ee62e4f321f242/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5,bad
solis-charity.org/log/wellsfat/index_login.htm,bad
joiararapetshop.com.br/login.html,bad
gunsngadgets.net/webscr-sgi/member2/security/,bad
www.greattrailrunsinutah.com/s/www.paypal.it_service-security_confermation/it/Processing1.php?cmd=_Processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af43657bb4d8e58feeb4bd35122e2d3cb6916d7bb4d8e58feeb4bd35122e2d3cb6916d,bad
mindfulsolutionsinc.com/rad/mal.html.draft,bad
'www.google.ad/url?sa=f&rct=j&url=https:/www.paypal.com.ar/ar/cgi-bin/webscr\%3Fcmd\%3D_home&q=paypal+argentina&ei=KnwMUJPvJebB0QWg_9TSCg&usg=AFQjCNGS_At_KxJucgoGBbHISLuHcNez_Q',bad
paypal.com.us.cgi.bin.webscr.cmd.login.member.verifed.aromasdosul.com/54855458214/b281760cf44e0c5275168ea7aaadc75a/,bad
mrterabit.com/remax/,bad
paypal-update-information001.currentrealestatetrends.com/webscr_cmd_home&country_lang.x=true/webscr_cmd_home/,bad
treeofus.biz/tree/remax/,bad
my.screenname.aol.comcqrloginlogin.pspsitedomainsns.webmail.aol.com.lang.acreativestudio.in/Billing/Billing/update.html,bad
mail.aol.com.dopage.msgtimeoutbodysignonbankofampositschecksaveindex.cfmtemplatelcfaq.womens.ro/mail0aol36472aolfamericaonlineupdate.htm,bad
caoc.cat/wp-admin/user/admin../remax.com.html,bad
cabscomputacion.com.mx/modules/Remax/index.htm,bad
paypal.com-us.cgi-bin-webscr-cmd.login-submit-dispatch.74fghghs68g48fyrt4mn86wvnchtor26hgbfn83m48hg3ufggd4s83f4xct1aa.hoteltroni.com.br/pa/pa/,bad
www.jamiefieldevents.com/remax/index.htm,bad
0xff.com.br/templates/beez/remax/REMAXX.htm,bad
whchile.com/medios/Yahoo/,bad
esdstudio.com/ru/wp-admin/images/paypal.fr/error_login.html?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcd8,bad
paypal.com.us.cgi.bin.webscr.cmd.login.member.verifed.aromasdosul.com/54855458214/1dd30b5535f8add275b4fcafd10592ac/,bad
paypal.com.us.cgi.bin.webscr.cmd.login.member.verifed.aromasdosul.com/54855458214,bad
paypal.com.us.cgi.bin.webscr.cmd.login.member.verifed.aromasdosul.com/54855458214/7c7a9e21f557059fba6dd31d7fcdc796/,bad
paypal.com.us.cgi.bin.webscr.cmd.login.member.verifed.aromasdosul.com/54855458214/,bad
paypal.com.us.cgi.bin.webscr.cmd.login.member.verifed.aromasdosul.com/54855458214/3853fdefe8082d6d73c5f72bf562e708/,bad
passivemobilemoneymachine.com/Paypal_Virefication/796c8b705a7a52b05d512539f12dbd41/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5,bad
passivemobilemoneymachine.com/Paypal_Virefication/01f9b721a84d45bbaf6740a69b03ad15/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5,bad
passivemobilemoneymachine.com/Paypal_Virefication/8f66149e87ebbb565d628f976fe09efa/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5,bad
endahwidowati.com/account/index.php,bad
www.proves-winged.tk/login.asp?,bad
positype.com/about/aol/update.php,bad
www.saintjohnlutheran.org/remax/index.htm,bad
gwj194.internetdsl.tpnet.pl:84/eBayISAPI.dll.htm?co_partnerId=2&siteid=0&UsingSSL=1,bad
metalica.cl/comunidad/media/system/js/.eZa-yIPIllnInruhttp.www.eaY.c0m/,bad
paupals.com.cgi.bin.webscr.cmd.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8.d0288a7fd2903afb85a5540fd44243d03.ggg.tmdhosting310.com/secure-code100/security/login.php,bad
paupals.com.cgi.bin.webscr.cmd.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8.d0288a7fd2903afb85a5540fd44243d03.ggg.tmdhosting310.com/secure-code15/security/login.php,bad
passivemobilemoneymachine.com/Paypal_Virefication/01f9b721a84d45bbaf6740a69b03ad15/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5,bad
passivemobilemoneymachine.com/Paypal_Virefication/796c8b705a7a52b05d512539f12dbd41/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5,bad
bosungcanada.com/bbs/table/board_0/upload/co-operativeinvestments.co.uk.htm,bad
hotelkutno.blo.pl/out.php?url=www.free.items.blo.pl&amp;alias_id=33567714,bad
wedontpaintmurals.com/paypal-confirm/,bad
hotelkutno.blo.pl/out.php?url=www.free-itemki.blo.pl&amp;alias_id=33567717,bad
zzzinn.com/www.paypal.co.il/israel/06282818e091d0d3faee8d9384d85353843faee8d9384d85353843ae3ae091d0d3faee8d938/logrun.htm?d80a13c0db1f8e263663d3faee8d9384d85353843a619606282818e091d0fb66ac5db93ccd1b57fe4803d8555feefb66ac5db93ccd1b57fe4803d8555fee,bad
www.remembermargo.com/rm/redirection-cielo.html.htm,bad
www.battled3.tk/login.asp?ref=us.battle.net/account/management2Findex.xml&amp;app=bam,bad
www.wfuniforms.com/images/left/index.htm,bad
seguridadceco.com/xmlrpc/ssl/Gx55AA011055_ssh/Gx55AA011055_ssh/n=1057923584&amp;fid=5c8a45349a8427f921358a42650ce4b/rd0306sv0v0xxx25_DosIgn_ssl=cgi_025553/,bad
qualitycleaningatlanta.com/wp-includes/js/crop/index/index/index/index/index/index/gon.php,bad
diagsv7.com/html/dp1207-xforex.htm,bad
passivemobilemoneymachine.com/Paypal_Virefication/01f9b721a84d45bbaf6740a69b03ad15/,bad
passivemobilemoneymachine.com/Paypal_Virefication/,bad
passivemobilemoneymachine.com/,bad
www.paypal.com.wpjsvx0ljnxvxd5pnczgk3olpztff9uzs7egwrv1gcepixsc355ujwinqirag9.adityacalibrationservice.com/,bad
paupals.com.cgi.bin.webscr.cmd.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8.d0288a7fd2903afb85a5540fd44243d03.ggg.tmdhosting310.com/secure-code15/security/,bad
paupals.com.cgi.bin.webscr.cmd.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8.d0288a7fd2903afb85a5540fd44243d03.ggg.tmdhosting310.com/,bad
passivemobilemoneymachine.com/Paypal_Virefication/17cedd085cca8ef8f2cb936474cc03b7/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5,bad
paupals.com.cgi.bin.webscr.cmd.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8.d0288a7fd2903afb85a5540fd44243d03.ggg.tmdhosting310.com/secure-code8/security/login.php,bad
hassanalsheikh.com/wp-content/plugins/cforms/Paypal.Us/,bad
www.remax-offer.com/login/,bad
www.remax-offer.com/login,bad
parsunit.com//img/openImg/social_net/agent/realtor.htm,bad
tinyurl.com/btdk39c,bad
traviantx.xzn.ir/index.html,bad
hassanalsheikh.com/wp-content/wppa-depot/admin/www.paypal.com/restore.php,bad
hassanalsheikh.com/wp-content/plugins/cforms/Paypal.Us/Thanks.php,bad
euodoo-recycle.co.uk/fileslist.php,bad
home.comcast.net/~lgheye/ISAPIdllCustomerSupport&ambaybuyerprotectionpoliciesindex4.html,bad
home.comcast.net/~d.stillabower/ISAPIdllCustomerSupaaport&ambaybuyerprotec4tionpolicie564509sindexha.html,bad
resolution.center.aspserver.net/cgi-bin/,bad
hassanalsheikh.com/wp-content/wppa-depot/admin/www.paypal.com/authwebscr.htm,bad
2099714.sites.myregisteredsite.com/suspended.php,bad
www.infocamisas.com/smart/webscr.php,bad
www.dzpubliker.com/paypal-com.us.webscrlcmdl.login.submit.dispatch.5885d80a/dir.php,bad
nexusnovus.com/aa/,bad
senyo.com/old_aol.1.3/?Login=&amp;Lis=10&amp;LigertID=1993745&amp;us=1,bad
www.healthandwellbeings.net/wp-content/themes/twentyeleven/languages/ter/aol/costor/ubdet/inde.htm?cmd=_login-run&amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcd8,bad
medo.0fees.net/,bad
71102paypal42654.teas111.com/wrtb5U82La.php?3oqdx6NJLr4tY40VavXzRZLmLFka7dt8jFKL5ffS7MFN2a1t5ZCPq1mQMsDROTRIEGkZ6YNsY8QYL4K0IrnXTxlJ9ai5X0rJCsEi,bad
gcamcam.info/remax-properties.com/remax,bad
gcamcam.info/remax-properties.com/remax/,bad
merchantcityyoga.com/media/www.paypal.com/,bad
54661paypal97844.teas111.com/Ub3gY3XbNt.php?R72SxAKSw2EimQtn1kxO4XyYXDRUlvqlN35inBMTtCvB2ZRARzs1GOd0AsLqWvVZ25TAwxRP2ASH9lqH2He1iSoblcFdNf1VgDyh,bad
shylands.com/old_aol.1.3/?Login=&amp;Lis=10&amp;LigertID=1993745&amp;us=1,bad
74634paypal15794.teas111.com/978SGe6FdV.php?DTaSyZWbEdEZOrOuLy3KzJFzTqDZXqkLDYEDEr190BQlbmvRs7QW06iGfisMeOETP7XGc8UUJJQNtG86YFz3Zgou0MWaaC7VXcLA,bad
53913paypal34640.teas111.com/XczXBUtt7f.php?KzKKyRwGS2o9rbWZGn5mMySh6HCYA0b75Rpx3CdCPOJTT7RLiAWO5AZ8kYAcjY5IHVfv7ijB8h88zoimrzTZYsjwOeBlWgCwU9oR,bad
34975paypal42002.teas111.com/K8f4IT2uDg.php?vTES36Ae4oNIEG619pLGX5dqdHBXNSQE8RN3VkWJAdSCV6HM87oWwg5ttD1ZORDJc7WIefZ2xW01uINe83t55lIMxEgJOmT29pqU,bad
brodka.nago.blo.pl/out.php?url=www.tibia.com.subtopic.forum.blo.pl&alias_id=33567796,bad
pyuthansamachar.com/np/Paypal_Virefication/741f85e09681ab7d07cdbad92235ec1e/,bad
beautymeworld.com/login/Remax/,bad
beautymeworld.com/login/Remax,bad
'justoneofthosethings.co.uk/bahi\%20paypal/secure-code4/security/login.php',bad
praic.com/old_aol.1.3/?Login=&amp;Lis=10&amp;LigertID=1993745&amp;us=1,bad
8139paypal43729.teas111.com/PRm7SgIWsB.php?Tw9R1SNHc5WhcqlOZHBYDZcv3BlTfwxk6d4aOzNDAUe0VJonqdmp3CDyAI4kEgYVy8zwE21oRE5IF19TWKb8wGGOKFrAziuFNTYK,bad
lumenamusic.co.uk/wp-includes/aol.com/update.htm,bad
buytradeselltradingpost.com/,bad
rollershutter-direct.com/60d21bfab1ade33a41985ca86e9919c9/,bad
'justoneofthosethings.co.uk/bahi\%20paypal/secure-code145/security/login.php',bad
paypal.com.uscgi-bin.webscr.cmd.login-submit.dispatch.97c8e6d0d14f43b296fdbdb6189c802954b1267956048.suenacristo.com/0849f92bfc666057aea229286e4513bd/,bad
paypal.com.uscgi-bin.webscr.cmd.login-submit.dispatch.97c8e6d0d14f43b296fdbdb6189c802954b1267956048.suenacristo.com/,bad
balihdxzv.php5.cz/ooxo/iiaolup.htm,bad
wooperformance.com/components/com_mailto/page_data.capitec.data/,bad
www.soymarketero.com/wp-content/themes/Avenue/cache/eBayISAPI.html?,bad
gh2325.hyperphp.com/feedback/feedback.html,bad
www.hotpennystocktowatch.com/~lmafamor/www.paypal.com.au/webscr.php,bad
eczemaherpeticum.skindisordersinfo.com/~lmafamor/www.paypal.com.au/webscr.php,bad
www.ron1hope.com/~lmafamor/www.paypal.com.au/webscr.php,bad
www.golfmkt.com/~lmafamor/www.paypal.com.au/webscr.php,bad
